id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
47343,Final Match Tennis,1991-03-01,8.06,https://www.mobygames.com/game/47343/final-match-tennis/,TurboGrafx-16,"Sports, Tennis, Diagonal-down, Oceania","Human Entertainment, Inc.","Human Entertainment, Inc."
1714,Ground Control,2000-06-01,8.06,https://www.mobygames.com/game/1714/ground-control/,Windows,"Strategy / tactics, Sci-fi / futuristic, Top-down, Real-time, Post-apocalyptic, Tank, Diagonal-down, Free camera, Real-time strategy (RTS)",Massive Entertainment AB,"Mindscape SA, Sierra Entertainment, Inc., Sierra On-Line, Inc., Sold Out Sales & Marketing Ltd., 1C Company"
5673,Final Fantasy X,2001-07-19,8.06,https://www.mobygames.com/game/5673/final-fantasy-x/,PlayStation 2,"Sci-fi / futuristic, Role-playing (RPG), Anime / Manga, Fantasy, Turn-based, Behind view, Diagonal-down, Japanese-style RPG (JRPG), Direct control, Menu structures, Multiple units/characters control","Square Co., Ltd.","Square Enix U.S.A., Inc., Square Electronic Arts L.L.C., Square Co., Ltd."
165815,Overboard!,2021-06-02,8.06,https://www.mobygames.com/game/165815/overboard/,"Windows, Macintosh, iPhone, Android, iPad, Nintendo Switch","Adventure, 1st-person, Top-down, Side view, Interactive fiction / text adventure, Puzzle elements, Naval / watercraft, Detective / mystery, Crime, 3rd-person (Other), Fixed / flip-screen, Point and select",inkle Ltd.,inkle Ltd.
227585,Athenian Rhapsody,2024-03-05,8.06,https://www.mobygames.com/game/227585/athenian-rhapsody/,"Windows, iPhone, Android, iPad, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series","Adventure, Arcade, Puzzle elements, Role-playing (RPG), Fantasy, Beat 'em up / brawler, Comedy, Diagonal-down, 2D scrolling, Fixed / flip-screen, Quick Time Events (QTEs)",,"Top Hat Studios, Inc."
317,Frederik Pohl's Gateway,1992,8.05,https://www.mobygames.com/game/317/frederik-pohls-gateway/,"DOS, Windows","Adventure, Sci-fi / futuristic, Interactive fiction / text adventure, Puzzle elements, Licensed",Legend Entertainment Company,"Wydawnictwo ProScript, Legend Entertainment Company"
53464,Battlefield 3: Limited Edition,2011-10-25,8.05,https://www.mobygames.com/game/53464/battlefield-3-limited-edition/,"Windows, Xbox 360, PlayStation 3",Compilation,,"Electronic Arts, Inc."
40791,MotoGP: Ultimate Racing Technology,2002-05,8.05,https://www.mobygames.com/game/40791/motogp-ultimate-racing-technology/,"Windows, Xbox","Simulation, Racing / Driving, 1st-person, Motorcycle, Licensed, Behind view, Vehicle simulator, Track racing",Climax (Brighton) Ltd,THQ Inc.
211209,Little Goody Two Shoes,2023-10-31,8.05,https://www.mobygames.com/game/211209/little-goody-two-shoes/,"Windows, Nintendo Switch, PlayStation 5, Xbox Series","Role-playing (RPG), Fantasy, Diagonal-down, 2D scrolling, Direct control",AstralShift,"Square Enix Limited, Square Enix Co., Ltd."
18694,Fire Emblem: Path of Radiance,2005-04-20,8.05,https://www.mobygames.com/game/18694/fire-emblem-path-of-radiance/,GameCube,"Strategy / tactics, Role-playing (RPG), Anime / Manga, Fantasy, Turn-based, 3rd-person (Other)","Intelligent Systems Co., Ltd.","Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH"
131,"King's Quest VI: Heir Today, Gone Tomorrow",1992,8.05,https://www.mobygames.com/game/131/kings-quest-vi-heir-today-gone-tomorrow/,"DOS, Windows 3.x, Amiga, Macintosh","Adventure, Puzzle elements, Fantasy, 3rd-person (Other), Graphic adventure","Sierra On-Line, Inc.","Sierra On-Line, Inc., Erbe Software, S.A."
65031,Luigi's Mansion: Dark Moon,2013-03-20,8.05,https://www.mobygames.com/game/65031/luigis-mansion-dark-moon/,"Nintendo 3DS, Nintendo Switch","Action, Puzzle elements, Horror, Diagonal-down, RPG elements, Direct control","Next Level Games, Inc.","Nintendo of America Inc., Nintendo of Europe GmbH, Nintendo Australia Pty., Ltd., Nintendo Co., Ltd."
6348,Ridge Racer,1993-10,8.05,https://www.mobygames.com/game/6348/ridge-racer/,"PlayStation, Arcade","Racing / Driving, 1st-person, Arcade, Behind view, Vehicle simulator, Automobile, Track racing",Namco Limited,"Sony Computer Entertainment Europe Ltd., Namco Limited, Namco Hometek Inc."
9224,Dark Cloud 2,2002-11-28,8.05,https://www.mobygames.com/game/9224/dark-cloud-2/,"PlayStation 2, PlayStation 4","Puzzle elements, Role-playing (RPG), Fantasy, Behind view, Action RPG, Steampunk","Level-5 Inc., Sony Computer Entertainment Japan","Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Inc., Sony Computer Entertainment America Inc."
31411,Unreal Tournament III,2007-11-19,8.05,https://www.mobygames.com/game/31411/unreal-tournament-iii/,"Windows, Xbox 360, PlayStation 3, OnLive","Action, 1st-person, Sci-fi / futuristic, Shooter, Behind view, Direct control, Regional differences","Psyonix, Inc., Epic Games, Inc.","ak tronic Software & Services GmbH, Midway Home Entertainment, Inc., Epic Games, Inc., Noviy Disk, Mastertronic Games Ltd."
27213,Virtua Tennis 3,2006,8.05,https://www.mobygames.com/game/27213/virtua-tennis-3/,"Windows, PSP, Xbox 360, PlayStation 3, Arcade","Sports, Tennis, Behind view, Diagonal-down, Direct control",Sega AM3 R&D Division,"SEGA Corporation, SEGA of America, Inc., SEGA Europe Ltd."
14517,Ruff 'n' Tumble,1994,8.05,https://www.mobygames.com/game/14517/ruff-n-tumble/,Amiga,"Action, Side view, Platform, Shooter, 2D scrolling, Direct control",Wunderkind,Renegade Software
221559,Children of the Sun,2024-04-09,8.05,https://www.mobygames.com/game/221559/children-of-the-sun/,Windows,"Action, 1st-person, Shooter, Stealth, Puzzle, Behind view, Direct control",,"Devolver Digital, Inc."
190685,Gerda: A Flame in Winter,2022-09-01,8.05,https://www.mobygames.com/game/190685/gerda-a-flame-in-winter/,"Windows, Nintendo Switch","Adventure, 3rd-person (Other), 2D scrolling, RPG elements, Point and select, Europe, World War II",PortaPlay ApS,DON'T NOD Entertainment SA
29006,Madden NFL 07,2006-08-22,8.05,https://www.mobygames.com/game/29006/madden-nfl-07/,"Windows, PlayStation 2, Xbox, GameCube, Wii","Sports, Real-time, Football (American), Licensed, Diagonal-down, 2D scrolling, Direct control",EA Tiburon,"Electronic Arts, Inc."
155505,Alba: A Wildlife Adventure,2020-12-11,8.05,https://www.mobygames.com/game/155505/alba-a-wildlife-adventure/,"Windows, Macintosh, iPhone, iPad, PlayStation 4, Xbox One, tvOS, Nintendo Switch, PlayStation 5, Xbox Series","Adventure, Fantasy, 3rd-person (Other), Direct control",ustwo Games Ltd,"ustwo Games Ltd, Plug In Digital SAS, Sunsoft"
10985,Road Blaster,1985-08,8.05,https://www.mobygames.com/game/10985/road-blaster/,"Windows, SEGA CD, MSX, Sharp X68000, Sharp X1, Arcade, LaserActive","Action, Racing / Driving, 1st-person, Arcade, Anime / Manga, Full Motion Video (FMV), Timed input, Quick Time Events (QTEs)",Data East Corporation,"SEGA Enterprises Ltd., Victor Company of Japan, Ltd., Pioneer Electronic Corp., Jitensha Sōgyō, Tec Toy Indústria de Brinquedos S.A., Renovation Products, Inc., Wolf Team, Data East Corporation"
10800,Iron Storm,1995-09-22,8.05,https://www.mobygames.com/game/10800/iron-storm/,SEGA Saturn,"Strategy / tactics, Top-down, Historical events, Tank, Turn-based, World War II","SystemSoft, SEGA Enterprises Ltd., Sega AM7 R&D Division","Working Designs, SEGA Enterprises Ltd."
36436,N+,2008-08-26,8.05,https://www.mobygames.com/game/36436/n/,"Nintendo DS, PSP","Action, Arcade, Side view, Platform, Fixed / flip-screen","Metanet Software Inc., SilverBirch Studios Inc.","Atari, Inc., Atari Europe S.A.S.U."
16877,Hi-Res Adventure #6: The Dark Crystal,1983-07,8.05,https://www.mobygames.com/game/16877/hi-res-adventure-6-the-dark-crystal/,"Apple II, Atari 8-bit, PC-88, PC-98, FM-7, Browser","Adventure, Interactive fiction / text adventure, Puzzle elements, Fantasy, Licensed, Text-based / Spreadsheet, Fixed / flip-screen, Text parser","Sierra On-Line, Inc.","Jim Henson Company, The, Sierra On-Line, Inc., StarCraft, Inc."
192096,The Excavation of Hob's Barrow,2022-09-28,8.05,https://www.mobygames.com/game/192096/the-excavation-of-hobs-barrow/,"Windows, Nintendo Switch, Macintosh, Linux","Adventure, Real-time, Puzzle elements, Detective / mystery, Horror, 3rd-person (Other), 2D scrolling, Graphic adventure, Point and select, Europe",Cloak and Dagger Games,Wadjet Eye Games LLC
50626,Gemini Rue,2011-02-24,8.05,https://www.mobygames.com/game/50626/gemini-rue/,"Windows, iPhone, Android, iPad, Linux, Macintosh","Adventure, Sci-fi / futuristic, Side view, Puzzle elements, 2D scrolling, Graphic adventure, Point and select",,"Daedalic Entertainment GmbH, Wadjet Eye Games LLC"
50566,Bulletstorm,2011-02-22,8.05,https://www.mobygames.com/game/50566/bulletstorm/,"Windows, Xbox 360, PlayStation 3","Action, 1st-person, Sci-fi / futuristic, Shooter, Direct control, Regional differences","People Can Fly, Sp. z o.o., Epic Games, Inc.","Electronic Arts, Inc."
80005,Castle Crashers: Remastered,2015-09-09,8.05,https://www.mobygames.com/game/80005/castle-crashers-remastered/,"PlayStation 4, Xbox One, Nintendo Switch","Action, Side view, Fantasy, Beat 'em up / brawler, 2D scrolling, Mini-games",The Behemoth,The Behemoth
12397,Battlefield: Vietnam,2004-03-15,8.05,https://www.mobygames.com/game/12397/battlefield-vietnam/,Windows,"Action, 1st-person, Historical events, Flight / aviation, Shooter, Naval / watercraft, Helicopter, Tank, War, Behind view, Direct control, Asia, Cold War","Digital Illusions Canada, Inc., Digital Illusions CE AB","Electronic Arts, Inc."
232736,Grunn,2024-10-04,8.05,https://www.mobygames.com/game/232736/grunn/,"Windows, Macintosh","Adventure, Simulation, 1st-person, Real-time, Horror, Graphic adventure, Direct control, Europe",Sokpop Collective,Sokpop Collective
93350,Lone Echo,2017-07-20,8.05,https://www.mobygames.com/game/93350/lone-echo/,Windows,"Adventure, 1st-person, Sci-fi / futuristic, Real-time, Puzzle elements, Motion control","Ready at Dawn Studios, LLC","Oculus VR, LLC"
21252,Command & Conquer: The First Decade,2006-02-07,8.05,https://www.mobygames.com/game/21252/command-conquer-the-first-decade/,Windows,"Compilation, Physical extras, Special edition",,"Electronic Arts, Inc."
8486,Ridge Racer 64,2000-02-14,8.05,https://www.mobygames.com/game/8486/ridge-racer-64/,Nintendo 64,"Racing / Driving, 1st-person, Arcade, Behind view, Vehicle simulator, Automobile, Street racing","Nintendo Software Technology Corporation, Namco Limited","Nintendo of Europe GmbH, Nintendo of America Inc."
3706,Street Fighter Alpha 2,1996-02-27,8.05,https://www.mobygames.com/game/3706/street-fighter-alpha-2/,"Windows, PlayStation, SNES, SEGA Saturn, PSP, PlayStation 3, Wii, PS Vita, Wii U, Arcade, New Nintendo 3DS","Action, Side view, Fighting, Anime / Manga, 2D scrolling, Direct control","Capcom Co., Ltd.","Nintendo Co., Ltd., Sony Computer Entertainment Inc., Capcom Co., Ltd."
214806,Bakeru,2023-11-30,8.05,https://www.mobygames.com/game/214806/bakeru/,"Windows, Nintendo Switch","Action, Platform, Anime / Manga, Fantasy, Beat 'em up / brawler, 3rd-person (Other), Direct control, Japan (Ancient/Classical/Medieval)","Good-Feel Co., Ltd.","Good-Feel Co., Ltd., Spike Chunsoft Co., Ltd."
4288,Wario Land: Super Mario Land 3,1994-01-21,8.05,https://www.mobygames.com/game/4288/wario-land-super-mario-land-3/,"Game Boy, Nintendo 3DS","Action, Arcade, Side view, Platform, 2D scrolling",Nintendo R&D1,"Nintendo Co., Ltd."
1898,Icewind Dale,2000-06-30,8.05,https://www.mobygames.com/game/1898/icewind-dale/,"Windows, Macintosh","Real-time, Isometric, Role-playing (RPG), Fantasy, Licensed",Black Isle Studios,"Interplay Entertainment Corp., SEGA Corporation, MacPlay, 1C Company"
70369,Geometry Wars 3: Dimensions - Evolved,2014-11-25,8.05,https://www.mobygames.com/game/70369/geometry-wars-3-dimensions-evolved/,"Linux, Windows, Xbox 360, Macintosh, PlayStation 3, PS Vita, PlayStation 4, Xbox One, iPhone, tvOS, iPad, Android","Action, Sci-fi / futuristic, Arcade, Top-down, Shooter, Diagonal-down, Direct control",Lucid Games Ltd.,"Activision Publishing, Inc., Aspyr Media, Inc."
79046,Salt and Sanctuary,2016-03-15,8.05,https://www.mobygames.com/game/79046/salt-and-sanctuary/,"Windows, PS Vita, PlayStation 4, Xbox One, Nintendo Switch, Linux, Macintosh","Action, Side view, Platform, Metroidvania, Fantasy, 2D scrolling, RPG elements","Ska Studios, LLC","Ska Studios, LLC"
366,Sid Meier's Colonization,1994,8.05,https://www.mobygames.com/game/366/sid-meiers-colonization/,"Linux, DOS, Windows, Windows 3.x, Amiga, Macintosh","Simulation, Strategy / tactics, Top-down, Historical events, Managerial / business simulation, Turn-based, 4X, Multiple units/characters control, Europe, North America, South America, Turn-based strategy (TBS), Age of Discovery / Enlightenment",MPS Labs,"Nightdive Studios, LLC, Night Dive Studios, LLC, MicroProse Software, Inc., Novitas GmbH, Atari Interactive, Inc., ITOCHU Corporation, Tommo Inc., Crucial Entertainment"
97266,Xenoblade Chronicles 2,2017-12-01,8.05,https://www.mobygames.com/game/97266/xenoblade-chronicles-2/,Nintendo Switch,"Real-time, Role-playing (RPG), Anime / Manga, Fantasy, 3rd-person (Other), Free camera, Japanese-style RPG (JRPG), Sandbox / open world, Action RPG","Monolith Software, Inc.",Nintendo of America Inc.
211191,Jusant,2023-10-31,8.05,https://www.mobygames.com/game/211191/jusant/,"Windows, Windows Apps, PlayStation 5, Xbox Series","Simulation, Platform, Post-apocalyptic, Meditative / Zen, Fantasy, Behind view, Direct control",DON'T NOD Entertainment SA,DON'T NOD Entertainment SA
5181,Commandos 2: Men of Courage,2001-09-20,8.05,https://www.mobygames.com/game/5181/commandos-2-men-of-courage/,"Windows, PlayStation 2, Xbox","Strategy / tactics, Historical events, Real-time, Isometric, Stealth, War, Diagonal-down, Free camera, Point and select, Multiple units/characters control, Asia, Europe, Oceania, World War II, Regional differences, Real-time tactics (RTT)",Pyro Studios S.L.,"Noviy Disk, Kalypso Media Digital Ltd., Acer TWP Corp, Merge Games Ltd., Sold Out Sales & Marketing Ltd., Eidos Interactive Limited"
228449,Arranger: A Role-Puzzling Adventure,2024-07-25,8.05,https://www.mobygames.com/game/228449/arranger-a-role-puzzling-adventure/,"Windows, Macintosh, Nintendo Switch, PlayStation 5","Adventure, Platform, Puzzle elements, Fantasy, Diagonal-down, 2D scrolling, Direct control",Furniture & Mattress LLC,Furniture & Mattress LLC
1513,Heroes of Might and Magic II: The Succession Wars,1996-10-01,8.05,https://www.mobygames.com/game/1513/heroes-of-might-and-magic-ii-the-succession-wars/,"DOS, Windows, Macintosh, Acorn 32-bit","Strategy / tactics, Fantasy, Turn-based, Diagonal-down, 2D scrolling, RPG elements, Multiple units/characters control, Turn-based strategy (TBS)","PopTop Software Inc., New World Computing, Inc.","R-Comp Interactive, 3DO Company, The, Sold Out Sales & Marketing Ltd., New World Computing, Inc."
183321,Mission: It's Complicated,2020-02-14,8.05,https://www.mobygames.com/game/183321/mission-its-complicated/,"Windows, Macintosh","Adventure, Simulation, Fantasy, Visual novel, Romance, 3rd-person (Other), Fixed / flip-screen, Dating simulation, Menu structures","Schell Games, LLC","Schell Games, LLC"
73767,Rocket League,2015-07-07,8.05,https://www.mobygames.com/game/73767/rocket-league/,"Windows, Macintosh, PlayStation 4, Xbox One, Nintendo Switch, Linux","Sports, Racing / Driving, Sci-fi / futuristic, Football (European) / Soccer, Behind view, Direct control, Automobile","Psyonix, Inc.","Shenzhen Tencent Computer System Co., Ltd., Psyonix, Inc."
123473,Hypnospace Outlaw,2019-03-12,8.05,https://www.mobygames.com/game/123473/hypnospace-outlaw/,"Windows, Macintosh, Windows Apps, PlayStation 4, Xbox One, Nintendo Switch, Xbox Cloud Gaming, Linux","Adventure, Cyberpunk / dark sci-fi, Meditative / Zen, 3rd-person (Other), 2D scrolling, Graphic adventure, Point and select","ThatWhichIs Media, LLC, Tendershoot",No More Robots Ltd.
181044,Snufkin: Melody of Moominvalley,2024-03-07,8.05,https://www.mobygames.com/game/181044/snufkin-melody-of-moominvalley/,"Windows, Nintendo Switch, Macintosh","Adventure, Fantasy, 3rd-person (Other), 2D scrolling, Direct control",Hyper Games AS,Raw Fury AB
69673,Halo: The Master Chief Collection,2014-11-11,8.05,https://www.mobygames.com/game/69673/halo-the-master-chief-collection/,Xbox One,"Action, 1st-person, Sci-fi / futuristic, Shooter, Compilation, Behind view","343 Industries, Inc.",Microsoft Corporation
1419,Aces of the Pacific,1992-09-10,8.05,https://www.mobygames.com/game/1419/aces-of-the-pacific/,DOS,"Simulation, 1st-person, Historical events, Flight / aviation, 3rd-person (Other), Vehicular combat, Oceania, World War II","Dynamix, Inc.","Dynamix, Inc., Sierra Entertainment, Inc."
16645,Mega Turrican,1993,8.05,https://www.mobygames.com/game/16645/mega-turrican/,"Genesis, Amiga, Wii, BlackBerry, Antstream","Action, Sci-fi / futuristic, Side view, Platform, Shooter, 2D scrolling",Factor 5 GmbH,"Factor 5, Inc., SEGA Europe Ltd., Sony Electronic Publishing Ltd., Rainbow Arts Software GmbH, Amiga, Inc., Renegade Software, Data East USA, Inc., Factor 5 GmbH"
692,Descent,1995-03-17,8.05,https://www.mobygames.com/game/692/descent/,"Linux, DOS, Windows, PlayStation, Macintosh, PC-98","Action, 1st-person, Sci-fi / futuristic, Shooter, Space flight, Direct control",Parallax Software Corp.,"Interplay Entertainment Corp., Interplay Productions Ltd., Electronic Arts Victor, Inc., Interplay Productions, Inc., MacPlay, Softbank Corp."
5331,Virtual Pool 2,1997-10-27,8.05,https://www.mobygames.com/game/5331/virtual-pool-2/,Windows,"Simulation, Sports, 1st-person, Pool / snooker",Celeris Inc.,VR Sports
66059,Child of Light,2014-04-29,8.05,https://www.mobygames.com/game/66059/child-of-light/,"Windows, Xbox 360, PlayStation 3, PS Vita, Wii U, PlayStation 4, Xbox One","Side view, Platform, Role-playing (RPG), Fantasy, 2D scrolling",Ubisoft Entertainment Inc.,Ubisoft Entertainment SA
128136,Cyberpunk 2077,2020-12-10,8.05,https://www.mobygames.com/game/128136/cyberpunk-2077/,"Windows, PlayStation 4, Xbox One, Stadia, PlayStation 5, Xbox Series","1st-person, Motorcycle, Shooter, Role-playing (RPG), Cyberpunk / dark sci-fi, Licensed, Adult, Stealth, Behind view, Action RPG, Direct control, Automobile",CD Projekt RED,CD Projekt S.A.
63976,Desktop Dungeons,2013-11-07,8.05,https://www.mobygames.com/game/63976/desktop-dungeons/,"Linux, Windows, Macintosh, Android, iPad","Top-down, Role-playing (RPG), Fantasy, Turn-based, Roguelike",QCF Design,"QCF Design, Finji, LLC"
81219,Battlefield 1,2016-10-20,8.05,https://www.mobygames.com/game/81219/battlefield-1/,"Windows, PlayStation 4, Xbox One","Action, 1st-person, Historical events, Shooter, Stealth, War, Behind view, Direct control, World War I",EA Digital Illusions CE AB,"Electronic Arts, Inc."
230777,Broken Sword: Shadow of the Templars - Reforged,2024-09-19,8.05,https://www.mobygames.com/game/230777/broken-sword-shadow-of-the-templars-reforged/,"Windows, Xbox One, PlayStation 5, Xbox Series, Linux, Macintosh","Adventure, Side view, Puzzle elements, Detective / mystery, Romance, Graphic adventure, Point and select",Revolution Software Ltd.,Revolution Software Ltd.
6192,Ace Combat 04: Shattered Skies,2001-09-13,8.05,https://www.mobygames.com/game/6192/ace-combat-04-shattered-skies/,PlayStation 2,"Action, 1st-person, Flight / aviation, Shooter, Licensed, Behind view, Vehicular combat",Namco Limited,"Namco Hometek Inc., Namco Limited, Namco Europe Limited"
48207,Homerun Battle 3D,2009-06-18,8.05,https://www.mobygames.com/game/48207/homerun-battle-3d/,"iPhone, Android, bada, iPad","Sports, Baseball, Behind view",Com2uS Corporation,Com2uS Corporation
9847,Super Bomberman 3,1995-04-28,8.05,https://www.mobygames.com/game/9847/super-bomberman-3/,SNES,"Action, Sci-fi / futuristic, Arcade, Top-down, Puzzle elements, Anime / Manga, Fixed / flip-screen, Direct control","Hudson Soft Company, Ltd.","Virgin Interactive Entertainment (Europe) Ltd., Virgin Interactive Entertainment (Deutschland) GmbH, Hudson Soft Company, Ltd., Virgin Interactive Entertainment SARL"
1235,Motocross Madness,1998-08-14,8.05,https://www.mobygames.com/game/1235/motocross-madness/,Windows,"Racing / Driving, 1st-person, Motorcycle, Off-roading, Tricks / stunts, Behind view, Vehicle simulator, Direct control, Track racing","Rainbow Studios, Inc.",Microsoft Corporation
22090,Mega Man Powered Up,2006-03-02,8.05,https://www.mobygames.com/game/22090/mega-man-powered-up/,PSP,"Action, Side view, Shooter","Capcom Co., Ltd.","Capcom Co., Ltd."
2690,Steel Panthers,1995,8.04,https://www.mobygames.com/game/2690/steel-panthers/,DOS,"Simulation, Strategy / tactics, Top-down, Historical events, Tank, Turn-based, War, Wargame, Point and select, Multiple units/characters control, World War II, Turn-based strategy (TBS)","Strategic Simulations, Inc.","Mindscape, Inc."
201277,Bayonetta Origins: Cereza and the Lost Demon,2023-03-17,8.04,https://www.mobygames.com/game/201277/bayonetta-origins-cereza-and-the-lost-demon/,Nintendo Switch,"Action, Adventure, Puzzle elements, Fantasy, Diagonal-down, Cinematic camera, Direct control, Multiple units/characters control",Platinum Games Inc.,"Nintendo Co., Ltd."
2283,Transport Tycoon,1994,8.04,https://www.mobygames.com/game/2283/transport-tycoon/,"DOS, PlayStation, SEGA Saturn, Macintosh","Simulation, Strategy / tactics, Real-time, Bus, Flight / aviation, Isometric, Managerial / business simulation, Naval / watercraft, Train, Diagonal-down, Free camera, Point and select, Multiple units/characters control, Hovercraft, Transport, Truck",Chris Sawyer Productions,"Novitas GmbH, ITOCHU Corporation, Unbalance Corporation, Ocean Software Ltd., MicroProse Software, Inc., Imagineer Co., Ltd."
17382,Vampire: Master of Darkness,1992-10-23,8.04,https://www.mobygames.com/game/17382/vampire-master-of-darkness/,"Game Gear, SEGA Master System, Nintendo 3DS","Action, Side view, Platform, Horror, 2D scrolling","SIMS Co., Ltd.","SEGA Enterprises Ltd., SIMS Co., Ltd., SEGA of America, Inc., Tec Toy Indústria de Brinquedos S.A., SEGA Corporation"
20195,Fire Emblem: Seisen no Keifu,1996-05-14,8.04,https://www.mobygames.com/game/20195/fire-emblem-seisen-no-keifu/,"SNES, Wii, New Nintendo 3DS, Wii U, Nintendo Switch","Strategy / tactics, Top-down, Role-playing (RPG), Anime / Manga, Fantasy, Turn-based","Intelligent Systems Co., Ltd.","Nintendo Co., Ltd."
61126,Alien Breed,2012-08-01,8.04,https://www.mobygames.com/game/61126/alien-breed/,"PlayStation 3, iPhone, iPad, PS Vita, Android","Action, Sci-fi / futuristic, Top-down, Shooter",Team17 Software Limited,"Team17 Software Limited, Team17 Digital Limited"
40335,Rhythm Heaven,2008-07-31,8.04,https://www.mobygames.com/game/40335/rhythm-heaven/,Nintendo DS,"Action, Music / rhythm, 3rd-person (Other)","Nintendo SPD, TNX","Nintendo Co., Ltd."
84037,MLB 11: The Show,2011-03-08,8.04,https://www.mobygames.com/game/84037/mlb-11-the-show/,"PlayStation 2, PSP, PlayStation 3","Sports, 1st-person, Baseball, Licensed, 3rd-person (Other)",SCE Studios San Diego,Sony Computer Entertainment America Inc.
19055,Phantom Dust,2004-09-23,8.04,https://www.mobygames.com/game/19055/phantom-dust/,"Xbox, Windows Apps, Xbox One","Action, Sci-fi / futuristic, Cards / tiles, Post-apocalyptic, Cyberpunk / dark sci-fi, Behind view",Microsoft Game Studios Japan,"Microsoft Corporation, Majesco Sales, Inc."
5228,Wario Land II,1998-03-26,8.04,https://www.mobygames.com/game/5228/wario-land-ii/,"Game Boy, Game Boy Color, Nintendo 3DS","Action, Arcade, Side view, Platform, 2D scrolling",Nintendo R&D1,"Nintendo Co., Ltd."
30983,Castlevania: The Dracula X Chronicles,2007-10-23,8.04,https://www.mobygames.com/game/30983/castlevania-the-dracula-x-chronicles/,PSP,"Action, Platform, Puzzle elements, Compilation, Fantasy, Horror","Konami Digital Entertainment Co., Ltd.","Konami Digital Entertainment Co., Ltd."
8460,Pokémon Sapphire Version,2002-11-21,8.04,https://www.mobygames.com/game/8460/pokemon-sapphire-version/,Game Boy Advance,"Role-playing (RPG), Fantasy, Turn-based, Diagonal-down, Japanese-style RPG (JRPG)","Creatures, Inc., Game Freak, Inc.","Pokémon Company, The, Nintendo of Europe GmbH, Nintendo of America Inc."
19762,The Mummy Mystery,2001-11,8.04,https://www.mobygames.com/game/19762/the-mummy-mystery/,"Windows, Macintosh","Adventure, 1st-person, Detective / mystery","Big Tuna New Media, LLC","Infogrames Interactive, Inc."
97485,Shin Megami Tensei: Strange Journey Redux,2017-10-26,8.04,https://www.mobygames.com/game/97485/shin-megami-tensei-strange-journey-redux/,Nintendo 3DS,"1st-person, Sci-fi / futuristic, Role-playing (RPG), Anime / Manga, Turn-based","Atlus Co., Ltd.","SEGA Games Co., Ltd., Koch Media GmbH (Austria), Atlus U.S.A., Inc."
34858,Dirty Split,2008-06-25,8.04,https://www.mobygames.com/game/34858/dirty-split/,Windows,"Adventure, Side view, Puzzle elements, Detective / mystery, Graphic adventure, Point and select, North America",Dreamagination Entertainment,Dreamagination Entertainment
1567,Caesar III,1998-09-30,8.04,https://www.mobygames.com/game/1567/caesar-iii/,"Windows, Macintosh","Simulation, Strategy / tactics, Real-time, Isometric, Managerial / business simulation, Diagonal-down, Free camera, City building / construction simulation, Point and select, Africa, Europe, Classical antiquity, Middle East","Impressions Games, Impressions","Imagineer Co., Ltd., Acer TWP Corp, Sierra Entertainment, Inc., Activision Publishing, Inc., Sold Out Sales & Marketing Ltd., Activision Value Publishing, Inc., Sierra On-Line, Inc., 1C Company"
8079,The Legend of Oasis,1996-04-26,8.04,https://www.mobygames.com/game/8079/the-legend-of-oasis/,SEGA Saturn,"Action, Top-down, Role-playing (RPG), 3rd-person (Other)",Ancient Co. Ltd.,"SEGA Enterprises Ltd., SEGA of America, Inc."
19930,Alien 8,1985-02,8.04,https://www.mobygames.com/game/19930/alien-8/,"ZX Spectrum, MSX, Amstrad CPC, BBC Micro","Action, Sci-fi / futuristic, Platform, Isometric, Puzzle elements, Diagonal-down, Fixed / flip-screen",Ashby Computers and Graphics Limited,"Ultimate Play the Game, Mastertronic Ltd., Jaleco Ltd."
190873,Freedom Planet 2,2022-09-13,8.04,https://www.mobygames.com/game/190873/freedom-planet-2/,"Windows, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series","Action, Sci-fi / futuristic, Side view, Platform, Fantasy, 2D scrolling, Direct control",GalaxyTrail Games,"Marvelous USA, Inc., GalaxyTrail Games, XSEED Games"
101576,Princess Evangile,2015-03-27,8.04,https://www.mobygames.com/game/101576/princess-evangile/,Windows,"Adventure, 1st-person, Anime / Manga, Adult, Visual novel, Romance, Fixed / flip-screen, Menu structures",Moonstone,MangaGamer.com
29043,What Makes You Tick?,2007-05-05,8.04,https://www.mobygames.com/game/29043/what-makes-you-tick/,"Windows, Browser, Macintosh","Adventure, Puzzle elements, 3rd-person (Other), Graphic adventure",Lassie Games,Lassie Games
12201,AH-3: ThunderStrike,1993-09-17,8.04,https://www.mobygames.com/game/12201/ah-3-thunderstrike/,SEGA CD,"Action, Simulation, 1st-person, Helicopter, Vehicular combat",Core Design Ltd.,"Victor Entertainment Inc., Core Design Ltd., JVC Musical Industries, Inc."
7385,NBA 2K3,2002-10-08,8.04,https://www.mobygames.com/game/7385/nba-2k3/,"PlayStation 2, Xbox, GameCube","Sports, Basketball, Licensed, Diagonal-down, 2D scrolling","Visual Concepts Entertainment, Inc.","SEGA of America, Inc., SEGA Corporation, SEGA Europe Ltd."
